,tweet_id,created_at,full_text,user_id,tweet_type,retweeted_id
0,1532424239432835077,Thu Jun 02 18:09:44 +0000 2022,Both the African Union’s Peace and Security Council and the UN Security Council have failed to address the crisis in Ethiopia's Tigray region. They should press for immediate access to detention facilities and sustained and unimpeded humanitarian access. https://t.co/eXSU7EZ6sU,1369529259069476865,Retweet,1532382094927724544
0,1532424238476300290,Thu Jun 02 18:09:44 +0000 2022,"Hi alll. My kid is having to go to the emergency room tonight and you know how American healthcare is. If you're in the market for some art it'd be really great if you took a look at my options n such. RTs are also wonderful. &lt;3

If you get a pirate, I'll give you a discount. https://t.co/psv70gMLCv",1049072285078835200,Retweet,1532157812377280512
0,1532424237998145538,Thu Jun 02 18:09:44 +0000 2022,Congrats to @ODUBaseball's @mcoutney34 on his selection to @CBNewspaper's NCAA Div. I All-American 2nd Team.  We'll forgive them for putting you at 3B. https://t.co/x4KSjKma1F https://t.co/qV5rz70lGA,839600581484269568,Retweet,1532401117648375812
0,1532424237230657536,Thu Jun 02 18:09:43 +0000 2022,"IF YOU SERIOUSLY WANT TO END THIS AGGRESSION, BARBARIC DRACONIAN SIEGE, EXPELLING THE CURSED INVADERS YOU ADHERE TO ALLAH'S EXPLICIT COMMAND. DECIMATE CURSED WAHABISTAN, UAE OIL AND GAS INFRASTRUCTURES  IN ABU CHAIN, AND YOU WILL HAVE U.S. , EU BEGGING YOU FOR PEACE. SHAME ON 14",1184657823298289664,Reply Tweet,
0,1532424237155246080,Thu Jun 02 18:09:43 +0000 2022,".@MattWalshBlog brings new meaning to the phrase ""own the libs."" 😂

https://t.co/KC3nUA2FqH",1321229312780095491,Retweet,1532415052917129216
0,1532424237062967300,Thu Jun 02 18:09:43 +0000 2022,"Oh Allah,
Send us your blessings from where we do not expect🤲",1196170243363745793,Retweet,1532359906803736576
0,1532424236530290694,Thu Jun 02 18:09:43 +0000 2022,"What Johnny Depp did is so common.

I had mountains of evidence when I went to trial and every single piece of it was used to construct a bizarre narrative that I had been engaging in a years-long conspiracy, starting even before the abuse.",3202216091,Retweet,1532091014642475009
0,1532424236526075905,Thu Jun 02 18:09:43 +0000 2022,"And it is not ended here on 209 it will go to 270 and we humans to Allah. 

#PDMGovtFailed https://t.co/YQcsrNLXb1",1483162759999238151,Retweet,1532408531072299008
0,1532424236379295744,Thu Jun 02 18:09:43 +0000 2022,I properly functioned as an adult today. So proud of myself and the woman I'm becoming 😅,1160090431813804032,Original Tweet,
0,1532424236303798274,Thu Jun 02 18:09:43 +0000 2022,if you followed a domestic abuse case like primetime popcorn cable that's extremely weird and dystopian and I am judging you,2687893098,Retweet,1532084347976658946
0,1532424236282925056,Thu Jun 02 18:09:43 +0000 2022,Adult life is constantly saying to your friends let’s do something soon and suddenly 6 months have gone by,1251609366756839429,Retweet,1532086748255338497
0,1532424236270223360,Thu Jun 02 18:09:43 +0000 2022,Do I have fans on South Africa?,1496209190968336393,Retweet,1532149694490607616
0,1532424236119248901,Thu Jun 02 18:09:43 +0000 2022,"Please retweet to help Bert find a home #DARTFORD #KENT #UK 

Beautiful St Bernard aged 3, looking for an adult home that has experience of large breeds and resource guarding. He's 40kgs+ and deserves a second chance. Only pet.

DETAILS or APPLY👇
https://t.co/A7g7cAmCZT…
#dogs https://t.co/QH1xhJG2R8",1374400534036180992,Retweet,1532418995214856192
0,1532424235536236544,Thu Jun 02 18:09:43 +0000 2022,"This trial doesn’t absolve Johnny Depp. If anything it’s shown that he had abusive tendencies, expressed a violent disdain for women and refused to accept responsibility for toxic behaviour. This verdict simply proves that this level of abuse is considered acceptable by many https://t.co/m2TpwCRtnb",224785430,Retweet,1532088237338021889
0,1532424235481694208,Thu Jun 02 18:09:43 +0000 2022,"@JustAGamer6464 @TaylorLorenz @adamdavidson @ejdickson Not necessarily. Substance misuse does not always equal to aggressive behaviour. I just find it odd when there's no evidence of physical abuse on his side but there is on her side towards him, why the narrative is still ""poor Amber"". Some accountability would benefit her.",1289567886433030145,Reply Tweet,
0,1532424235317989378,Thu Jun 02 18:09:43 +0000 2022,Unleashing American energy production means never again paying our enemies for something we can do better. It’s a no-brainer!,1514758181917929474,Retweet,1532421812142882816
0,1532424235259674625,Thu Jun 02 18:09:43 +0000 2022,"Came as menghai mukao march and did the unprecedented mehngai Pakistan has ever seen. 

May Allah destroy them. 

#Petrol 
#امپورٹڈ_حکومت_نامنظور",975059503388545024,Original Tweet,
0,1532424235242729472,Thu Jun 02 18:09:43 +0000 2022,To abolish the use of vaccine mandates is to ignore a century of science that has shown how #vaccines combined with modern public health efforts have saved millions of lives. It is a crawl back to the dark ages by an angry mob of slobbering flat earthers. #cdnpoli https://t.co/NIbNIvYH4v,15826900,Retweet,1532422100140564480
0,1532424234642747392,Thu Jun 02 18:09:43 +0000 2022,"In Poland they tried to ban abortion &amp; 7 MILLION Polish women went on strike.

In Argentina the “Green Wave” filled the streets w 100s of thousands &amp; they legalized abortion.

In Ireland they relentlessly protested until the national ban was repealed.

We’ve got to up the ante. https://t.co/O4HrCUsF7A",40762440,Retweet,1532418847667539968
0,1532424234366128131,Thu Jun 02 18:09:43 +0000 2022,Do you feel adding South African teams will benefit the European competitions going forward?,229209620,Retweet,1532338982616547328
0,1532424234219163648,Thu Jun 02 18:09:43 +0000 2022,"Perfect timing. USA pregnant women can now fly to Cuba for abortions.
""Abortion in Cuba is legal and available upon request, which is rare in Latin America because of widespread Catholic influence.""
We will be a Third World country if the MAGATs have their way 🤨😢😠😖 https://t.co/7ld8QCNkhx",2509660632,Retweet,1532292369751519232
0,1532424234089193472,Thu Jun 02 18:09:43 +0000 2022,@Sibongile_Nawe I belive this what you wanted to show me from a scholar point of view when she spoke to someone who has never stayed in the south African spectrum before but has a lot to and you call it literacy for me to read? 😂😂 https://t.co/59oqJgYzX8,1507901911231610880,Reply Tweet,
0,1532424233694941189,Thu Jun 02 18:09:43 +0000 2022,"Elon hires Judy Larson as spokesperson. “Maybe Elon is buying Twitter or not. Regardless he retains all his tweet rights, even if you write above them for hits. 

Your attacks on Mr. Musk, our most successful African American, have been noted and are probably racist too.”",621122011,Retweet,1532422039784632320
0,1532424233531232256,Thu Jun 02 18:09:42 +0000 2022,"Euthanasia listed for a Friday  6/3
Ask me how to adopt out of state Barc Tx

Basil came in as a stray found at a business. They called Shelter she was running up to cars and were worried for her safety. 

A1818582 

BASIL 
(Spayed female) 
2 YRS 
AMERICAN STAFF MIX https://t.co/eFXLdxk6bu",1353391647724195840,Retweet,1532423359136419859
0,1532424233153880064,Thu Jun 02 18:09:42 +0000 2022,"Women must go for counseling, you can’t be angry for money that ain’t yours🙄 my gender🤦‍♀️😅",1333453966986932226,Retweet,1532412539983777792
0,1532424233086767104,Thu Jun 02 18:09:42 +0000 2022,"Please retweet to help Berry find a home #BRIDGEND #WALES 🏴󠁧󠁢󠁷󠁬󠁳󠁿
Aged 2, Berry is looking for an adult home to go on with training. She can be a little nervous to start. She would like to be the only pet in the home with dog pals to walk with. 
DETAILS👇
https://t.co/90wkPouhNS
#dogs https://t.co/5U5cH8Eltw",555355980,Retweet,1532409926257192961
0,1532424232080113664,Thu Jun 02 18:09:42 +0000 2022,"@vanz1965 @16po @Duecedig @Tirebitter1 @FrankLucas76 @MzNatTurner @chluke1967 @LowProfile1906 @WmWallace1911 @ebsworthco @noel_arly @JudgeJoeBrownTV @AmericanBoxFan @Anthony53822966 @crimmins_rob @WatsonSpeaking @IamjustTerry @gregorykingjr @BuzzImmortal @BryceRich23 @askamys @TonyBurton1965 @acsnow14 @CynthiaZev2018 @ElijahDs_Mimi @swede_irish @AfricaBestLife @LokiDarksong @nattydead @lawrencemark706 @brother_funky @AngieHammonds1 @KaratGold17 @reds_1234 @Derrick40848555 @1791AT @tomcwark @BlackHockeyClu1 @BlacksUnited7 @Demarcu04455555 @KimBlaqrayn2012 @mlchavis58 @AssesAreDonkeys @Brandon28257199 @cognac09 @DW19962021 @ComebackDJT @thebballnetwork @dogmanp_sparks @SheriffClarke It becomes, y r u here? Whether immigrant, or Wight, sadly for Indians coz wights under disguise r controlling that,  none r n 🇺🇸 by FORCE but only American Freedmen, and therefore the U.S. govt owes American Freedmen 4the ever contributions on record! Y r other Americans n hate? https://t.co/YfMckzNUwW",1170865948397580293,Reply Tweet,
0,1532424231698452494,Thu Jun 02 18:09:42 +0000 2022,"If you’re a disabled American or on Medicaid managed care, there is no help for you unless there’s a LongCovid clinic nearby, but many of those clinics exist solely to return people to work. You can’t travel for care, your doctors are unfamiliar with LongCovid. You get NOTHING.",1266309208384901120,Retweet,1532411219361116160
0,1532424231673282560,Thu Jun 02 18:09:42 +0000 2022,Jury finds Heard’s claim that she had rare vantage point of seeing how institutions protect men accused of abuse was defamatory,265710819,Retweet,1532081202190028803
0,1532424231392247811,Thu Jun 02 18:09:42 +0000 2022,"Ya Allah, forgive us our sins and accept our ibadah.. Ameen 🤲❤️",911521465698279424,Retweet,1531867256401035265
0,1532424231367106566,Thu Jun 02 18:09:42 +0000 2022,"6 - Cori #Gauff is the 6th American player in the Open Era to reach the final at the #RolandGarros  without dropping a single set on the road to the final after Andrea Jaeger, Billie Jean King, Chris Evert, Martina Navratilova and Venus Williams. Journey.

@WTA @WTA_insider https://t.co/DLsPkQoVu8",20797599,Retweet,1532396397164695554
0,1532424231107043328,Thu Jun 02 18:09:42 +0000 2022,One can't bring peace &amp; stability in E. Africa by ignoring z centuries old demand of z Oromo nation for justice &amp; freedom. @JoeBiden @SecBlinken @StateDeptSpox @SenateDems @SenateGOP @EU_Commission @Europarl_EN @Reuters @BBCWorld @AFP @CNN #StopOromoGenocide,1511095529371049985,Retweet,1532416794882977794
0,1532424231035604992,Thu Jun 02 18:09:42 +0000 2022,"Join the The Stepping Stones Group team! See our latest job opening here: https://t.co/oUUMc0HvHl #Education #Ventura, CA",180091318,Original Tweet,
0,1532424230821892097,Thu Jun 02 18:09:42 +0000 2022,"Next Bomb Is Forex Reserves. 

Pakistan only has a few weeks of Dollar reserves left. 

Yes a few weeks only. Allah save Pakistan. 

کہاں لا کر کھڑا کردیا ہمیں۔ تُف ہے تُف",1513076941678600194,Retweet,1532404638472884225
0,1532424230607933443,Thu Jun 02 18:09:42 +0000 2022,"And so when you encounter a minor doing or saying something bad, you fall into one of two failure modes: you either completely blame the kid, treating them as an independent adult, or you completely blame the parents, but dehumanize the child in the process",1018644474396848128,Reply Tweet,
0,1532424230545018895,Thu Jun 02 18:09:42 +0000 2022,"⚠️ The proposal would undermine the development of the next generation of treatments, help America’s geopolitical rivals like Communist China at the expense of American businesses and workers, and is unnecessary given the strong global supply of COVID-19 vaccines. #ampFW",14730894,Reply Tweet,
0,1532424230402412555,Thu Jun 02 18:09:42 +0000 2022,NEW: Adam Schiff (D-CA) just introduced a bill to suspend the federal gas tax and pay for it by taxing big oil companies’ excess record profits. Every House Republican recently voted against a bill that would stop oil and gas companies from price gouging American consumers.,1074793540528627713,Retweet,1532066458452185088
0,1532424230264262656,Thu Jun 02 18:09:42 +0000 2022,"Deliberately dropping bombs on civilians, and imposing a siege on millions already in famine by blocking food and medicine are war crimes. Why is the @_AfricanUnion still allowing this to continue? #EndTigraySiege @Blklivesmatter @Complex @TheDemocrats https://t.co/Z8U8D91wAP",1501213562311741441,Original Tweet,
0,1532424230175920128,Thu Jun 02 18:09:42 +0000 2022,Remember that all of these performative outrage clips you're seeing of Republicans today is to protect guns after dozens of Americans were slaughtered in the last two weeks. They're acting angry because instead of saving lives they want to save unfettered access to guns.,110326500,Retweet,1532419493070262272
0,1532424230175768577,Thu Jun 02 18:09:42 +0000 2022,"Ya Allah, give me eyes that see the best in people, a heart that forgives the worst, and a soul that never loses faith.",1203559579704934400,Retweet,1532205289063079936
0,1532424230134026240,Thu Jun 02 18:09:42 +0000 2022,"#OTD in 1774 Intolerable Acts: Amendment to original Quartering Act enacted, allows governors in colonial America to house British soldiers. 

Image: British reenactors from the portico of Federal Hall NM. New York Stock Exchange with  American flag in the background. https://t.co/sewglyZd8L",52196230,Retweet,1532362174965993472
